Date,Store,Weekly_Sales,Forecasted_Sales,MAPE
2012-05-04,12,1073433.69,1039335.7575922222,3.949543219568742
2012-05-11,12,1041995.22,1029909.111722955,3.949543219568742
2012-05-18,12,1020486.05,992687.4343822842,3.949543219568742
2012-05-25,12,991514.21,1045481.6064158753,3.949543219568742
2012-06-01,12,981345.2,999868.75154228,3.949543219568742
2012-06-08,12,1086231.47,1015161.8283353602,3.949543219568742
2012-06-15,12,1019555.51,1070922.1238609974,3.949543219568742
2012-06-22,12,981386.25,1036697.486314395,3.949543219568742
2012-06-29,12,943124.74,947850.4638179456,3.949543219568742
2012-07-06,12,1014898.78,948054.9858199493,3.949543219568742
2012-07-13,12,960312.75,1007624.2204594627,3.949543219568742
2012-07-20,12,941550.34,960814.775085407,3.949543219568742
2012-07-27,12,916967.92,911466.2044208524,3.949543219568742
2012-08-03,12,958667.23,1018911.7251919297,3.949543219568742
2012-08-10,12,984689.9,918599.5932471254,3.949543219568742
2012-08-17,12,1005003.12,990327.8941518896,3.949543219568742
2012-08-24,12,1048101.39,1060282.1085896199,3.949543219568742
2012-08-31,12,1061943.49,1088133.861303766,3.949543219568742
2012-09-07,12,955146.04,940038.8690885007,3.949543219568742
2012-09-14,12,885892.37,922913.0128249653,3.949543219568742
2012-09-21,12,922735.37,865656.4500832424,3.949543219568742
2012-09-28,12,880415.67,936686.0902382451,3.949543219568742
2012-10-05,12,979825.92,965124.9910798476,3.949543219568742
2012-10-12,12,934917.47,925900.1286348668,3.949543219568742
2012-10-19,12,960945.43,957230.6919079729,3.949543219568742
2012-10-26,12,974697.6,1022809.9433735354,3.949543219568742
2011-02-11,13,1944438.9,2014716.710384181,3.1079772684586544
2011-02-18,13,2003480.59,1976937.3870145546,3.1079772684586544
2011-02-25,13,1831933.95,1831355.4877409993,3.1079772684586544
2011-03-04,13,1894960.68,1936500.1462168116,3.1079772684586544
2011-03-11,13,1852432.58,1845355.5123429294,3.1079772684586544
2011-03-18,13,1852443.78,1887959.5291855237,3.1079772684586544
2011-03-25,13,1807545.43,1896029.909526575,3.1079772684586544
2011-04-01,13,1864238.64,2154635.4373056297,3.1079772684586544
2011-04-08,13,1887465.04,1914608.9266604888,3.1079772684586544
2011-04-15,13,1950994.04,1828386.319810561,3.1079772684586544
2011-04-22,13,2124316.34,1929098.5246663694,3.1079772684586544
2011-04-29,13,1895583.12,1818180.6419343092,3.1079772684586544
2011-05-06,13,1986380.4,2048657.0678531874,3.1079772684586544
2011-05-13,13,1958823.56,1938103.1453480485,3.1079772684586544
2011-05-20,13,1860923.55,1886075.8607624304,3.1079772684586544
2011-05-27,13,1866369.93,1915523.3779068028,3.1079772684586544
2011-06-03,13,1935593.87,2049445.114503534,3.1079772684586544
2011-06-10,13,1997816.98,2066740.6871082166,3.1079772684586544
2011-06-17,13,2086433.49,2044650.0176179626,3.1079772684586544
2011-06-24,13,2009163.08,2007432.164891637,3.1079772684586544
2011-07-01,13,2048035.74,2057924.2384076468,3.1079772684586544
2011-07-08,13,2021699.38,1929857.2532350915,3.1079772684586544
2011-07-15,13,1956813.31,1984544.45613252,3.1079772684586544
2011-07-22,13,1987089.36,1958658.0156005248,3.1079772684586544
2011-07-29,13,1880785.69,1873661.0621028699,3.1079772684586544
2011-08-05,13,2076231.8,2020146.191545075,3.1079772684586544
2011-08-12,13,1970341.38,1944169.945264095,3.1079772684586544
2011-08-19,13,2090340.98,2072226.4286875683,3.1079772684586544
2011-08-26,13,2035244.54,1994217.4689834074,3.1079772684586544
2011-09-02,13,1953628.82,2007274.3645355522,3.1079772684586544
2011-09-09,13,1872921.31,1853794.860473896,3.1079772684586544
2011-09-16,13,1923223.82,1867831.6002719735,3.1079772684586544
2011-09-23,13,1847430.96,1778770.354823139,3.1079772684586544
2011-09-30,13,1835662.69,1855987.488622166,3.1079772684586544
2011-10-07,13,2067232.56,1942949.1345621464,3.1079772684586544
2011-10-14,13,1929659.07,1931448.2478537278,3.1079772684586544
2011-10-21,13,1973544.27,1870632.3490228595,3.1079772684586544
2011-10-28,13,1948733.81,1965730.1916663693,3.1079772684586544
2011-11-04,13,2036317.54,1920397.2231607644,3.1079772684586544
2011-11-11,13,2111592.09,2005201.258136037,3.1079772684586544
2011-11-18,13,2016323.51,2001335.8388847448,3.1079772684586544
2011-11-25,13,2864170.61,2859465.6478466988,3.1079772684586544
2011-12-02,13,2051315.66,2173270.2909696964,3.1079772684586544
2011-12-09,13,2462779.06,2531248.978450783,3.1079772684586544
2011-12-16,13,2760346.71,2859074.0772014274,3.1079772684586544
2011-12-23,13,3556766.03,3697557.0994827976,3.1079772684586544
2011-12-30,13,1969056.91,1802189.8004926108,3.1079772684586544
2012-01-06,13,1865752.78,1901083.089076745,3.1079772684586544
2012-01-13,13,1794962.64,1826506.3369064708,3.1079772684586544
2012-01-20,13,1811606.21,1904388.1262986346,3.1079772684586544
2012-01-27,13,1733983.09,1766369.040815907,3.1079772684586544
2012-02-03,13,1927780.74,1994488.1891382383,3.1079772684586544
2012-02-10,13,2069284.57,2079435.5537362653,3.1079772684586544
2012-02-17,13,2214477.06,2129659.450752056,3.1079772684586544
2012-02-24,13,1929768.03,1969281.4749602962,3.1079772684586544
2012-03-02,13,1969742.76,2025041.1262370057,3.1079772684586544
2012-03-09,13,1986445.65,1973930.7237305122,3.1079772684586544
2012-03-16,13,2025582.62,1970501.45517082,3.1079772684586544
2012-03-23,13,1904421.74,1901152.381643916,3.1079772684586544
2012-03-30,13,1948982.7,1971849.4094708255,3.1079772684586544
2012-04-06,13,2271614.76,1980544.2865397886,3.1079772684586544
2012-04-13,13,2057637.86,2056669.9746846443,3.1079772684586544
2012-04-20,13,1955689.12,2220000.5452820836,3.1079772684586544
2012-04-27,13,1970121.65,2011529.1328491454,3.1079772684586544
2012-05-04,13,1995994.51,2096587.716065055,3.1079772684586544
2012-05-11,13,2080764.17,2070589.3979915744,3.1079772684586544
2012-05-18,13,2131900.55,1987618.3093431327,3.1079772684586544
2012-05-25,13,2043349.41,1981200.2075095333,3.1079772684586544
2012-06-01,13,2035431.39,2043649.8186627496,3.1079772684586544
2012-06-08,13,2182437.9,2097636.515242141,3.1079772684586544
2012-06-15,13,2152229.11,2175510.510889116,3.1079772684586544
2012-06-22,13,2094373.0,2093687.106032764,3.1079772684586544
2012-06-29,13,2037663.71,2144455.7693359577,3.1079772684586544
2012-07-06,13,2184980.35,2095739.1760403377,3.1079772684586544
2012-07-13,13,2002750.99,2039887.7464221125,3.1079772684586544
2012-07-20,13,2053089.32,2064163.7889339146,3.1079772684586544
2012-07-27,13,1914430.53,1969912.8168813405,3.1079772684586544
2012-08-03,13,2044148.23,2177376.7638455722,3.1079772684586544
2012-08-10,13,2041019.92,2071854.626782057,3.1079772684586544
2012-08-17,13,2095769.18,2178264.0696048653,3.1079772684586544
2012-08-24,13,2059458.25,2106962.4686411237,3.1079772684586544
2012-08-31,13,2073855.42,2028062.0272720167,3.1079772684586544
2012-09-07,13,2165796.31,1942516.3907253128,3.1079772684586544
2012-09-14,13,1919917.03,1988270.2796984825,3.1079772684586544
2012-09-21,13,1938379.66,1897591.1804923343,3.1079772684586544
2012-09-28,13,1927664.11,1868593.415363054,3.1079772684586544
2012-10-05,13,2041918.74,2113953.221721886,3.1079772684586544
2012-10-12,13,1999079.44,1972172.1053774366,3.1079772684586544
2012-10-19,13,2018010.15,2017310.8320672743,3.1079772684586544
2012-10-26,13,2035189.66,1999455.34874767,3.1079772684586544
2011-02-11,14,1980405.03,1269035.5966241132,6.42910098346284
2011-02-18,14,2019031.67,2101008.2937711175,6.42910098346284
2011-02-25,14,1875708.88,1914672.5742296518,6.42910098346284
2011-03-04,14,2041215.61,2002418.4628769136,6.42910098346284
2011-03-11,14,1931104.67,2010280.8683293634,6.42910098346284
2011-03-18,14,1932491.42,1898171.3680475464,6.42910098346284
2011-03-25,14,1879451.23,1949901.488229087,6.42910098346284
2011-04-01,14,1869110.55,2189210.29244772,6.42910098346284
2011-04-08,14,2037798.88,1780182.493950918,6.42910098346284
2011-04-15,14,1974960.86,1961539.0824623425,6.42910098346284
2011-04-22,14,2256461.39,1977798.2375785764,6.42910098346284
2011-04-29,14,1930617.64,2194505.1493726694,6.42910098346284
2011-05-06,14,2095599.93,2152148.2632408803,6.42910098346284
2011-05-13,14,2004330.3,1976033.4867911276,6.42910098346284
2011-05-20,14,1959967.8,2001168.9945341898,6.42910098346284
2011-05-27,14,2080694.24,2039249.4963999442,6.42910098346284
2011-06-03,14,2079899.47,2169454.379826551,6.42910098346284
2011-06-10,14,2132446.0,2015297.2079175601,6.42910098346284
2011-06-17,14,2082083.34,2141773.162243336,6.42910098346284
2011-06-24,14,2069523.52,2086113.6837665157,6.42910098346284
2011-07-01,14,2074668.19,2139861.9979004203,6.42910098346284
2011-07-08,14,2063401.06,2032640.652943104,6.42910098346284
2011-07-15,14,1953544.76,2009511.0194759395,6.42910098346284
2011-07-22,14,1882070.88,1913022.0250545808,6.42910098346284
2011-07-29,14,1871021.01,1908043.976496761,6.42910098346284
2011-08-05,14,2066020.69,1995808.6649447023,6.42910098346284
2011-08-12,14,1928773.82,1962956.2369414011,6.42910098346284
2011-08-19,14,1896873.99,1938542.1361775466,6.42910098346284
2011-08-26,14,2273470.62,1887773.6127791035,6.42910098346284
2011-09-02,14,1750891.47,2354928.1988596544,6.42910098346284
2011-09-09,14,2202742.9,1795969.7631565009,6.42910098346284
2011-09-16,14,1864637.89,2071116.3938627965,6.42910098346284
2011-09-23,14,1871555.64,1818338.0461195663,6.42910098346284
2011-09-30,14,1809989.29,1874370.766881628,6.42910098346284
2011-10-07,14,2078796.76,1978673.0507079433,6.42910098346284
2011-10-14,14,1890870.75,1971953.3161951476,6.42910098346284
2011-10-21,14,2009004.59,1902972.0703711936,6.42910098346284
2011-10-28,14,2056846.12,2055083.9994657296,6.42910098346284
2011-11-04,14,2174056.71,2113284.2046147007,6.42910098346284
2011-11-11,14,2081534.65,2180398.4821179505,6.42910098346284
2011-11-18,14,1969360.72,2015660.8428667758,6.42910098346284
2011-11-25,14,2685351.81,2607898.6275841044,6.42910098346284
2011-12-02,14,2143080.57,2259403.7192288525,6.42910098346284
2011-12-09,14,2470581.29,2375086.536966081,6.42910098346284
2011-12-16,14,2594363.09,2590178.006544053,6.42910098346284
2011-12-23,14,3369068.99,3271700.862366156,6.42910098346284
2011-12-30,14,1914148.89,1953157.9384627277,6.42910098346284
2012-01-06,14,1859144.96,2078427.6931255052,6.42910098346284
2012-01-13,14,1696248.27,1783952.3330484005,6.42910098346284
2012-01-20,14,1789113.32,1756876.1997464853,6.42910098346284
2012-01-27,14,1595362.27,1683543.9573182918,6.42910098346284
2012-02-03,14,1877410.36,1408560.936635062,6.42910098346284
2012-02-10,14,2077256.24,1595015.757527335,6.42910098346284
2012-02-17,14,2020550.99,2148399.3741807663,6.42910098346284
2012-02-24,14,1875040.16,1878335.8740834252,6.42910098346284
2012-03-02,14,1926004.99,2032404.5466387982,6.42910098346284
2012-03-09,14,2020839.31,1857449.380024101,6.42910098346284
2012-03-16,14,1941040.5,1993743.2973531832,6.42910098346284
2012-03-23,14,1893447.71,1896140.60568006,6.42910098346284
2012-03-30,14,1905033.01,2021258.4448368424,6.42910098346284
2012-04-06,14,2376022.26,1968688.1710378623,6.42910098346284
2012-04-13,14,1912909.69,2271324.701422286,6.42910098346284
2012-04-20,14,1875686.44,2079170.5551857376,6.42910098346284
2012-04-27,14,1784029.95,1740723.2558173903,6.42910098346284
2012-05-04,14,1949354.29,1969632.2283709783,6.42910098346284
2012-05-11,14,1987531.05,1824153.3482372307,6.42910098346284
2012-05-18,14,1932233.17,1942296.7279492603,6.42910098346284
2012-05-25,14,2030869.61,2031270.306595621,6.42910098346284
2012-06-01,14,2049485.49,2071300.1531189322,6.42910098346284
2012-06-08,14,2099615.88,2063490.8246544146,6.42910098346284
2012-06-15,14,1905733.68,2062705.5090201283,6.42910098346284
2012-06-22,14,1660228.88,1916303.0544718255,6.42910098346284
2012-06-29,14,1591835.02,1731688.3302904256,6.42910098346284
2012-07-06,14,1862128.95,1597372.7115346182,6.42910098346284
2012-07-13,14,1544422.35,1759083.1120721342,6.42910098346284
2012-07-20,14,1553250.16,1485235.7227510894,6.42910098346284
2012-07-27,14,1479514.66,1568276.9061808595,6.42910098346284
2012-08-03,14,1656886.46,1642534.3260373434,6.42910098346284
2012-08-10,14,1648570.03,1542476.9808619248,6.42910098346284
2012-08-17,14,1660433.3,1628121.726352599,6.42910098346284
2012-08-24,14,1621841.33,1870186.1032632967,6.42910098346284
2012-08-31,14,1613342.19,1385100.2197042215,6.42910098346284
2012-09-07,14,1904512.34,1886478.1411151579,6.42910098346284
2012-09-14,14,1554794.22,1627390.089337137,6.42910098346284
2012-09-21,14,1565352.46,1554218.7113724153,6.42910098346284
2012-09-28,14,1522512.2,1534774.540183638,6.42910098346284
2012-10-05,14,1687592.16,1736385.8445968656,6.42910098346284
2012-10-12,14,1639585.61,1556841.558819922,6.42910098346284
2012-10-19,14,1590274.72,1698859.6515788315,6.42910098346284
2012-10-26,14,1704357.62,1627137.0828507252,6.42910098346284
2011-02-11,15,582864.35,576274.0122213684,4.900810371618413
2011-02-18,15,649993.5,620874.5323638564,4.900810371618413
2011-02-25,15,547564.09,512412.41524848586,4.900810371618413
2011-03-04,15,573374.49,560764.5386958063,4.900810371618413
2011-03-11,15,537035.28,560841.3377512222,4.900810371618413
2011-03-18,15,551553.99,553328.0629294545,4.900810371618413
2011-03-25,15,527389.28,549373.8708555223,4.900810371618413
2011-04-01,15,542556.05,671871.0753753154,4.900810371618413
2011-04-08,15,587370.81,587018.7700037338,4.900810371618413
2011-04-15,15,607691.36,615803.0040522941,4.900810371618413
2011-04-22,15,655318.26,611772.0724784251,4.900810371618413
2011-04-29,15,560764.41,551740.8651077955,4.900810371618413
2011-05-06,15,630522.67,622434.6174390734,4.900810371618413
2011-05-13,15,630482.91,577842.202569123,4.900810371618413
2011-05-20,15,593941.9,589513.1069705402,4.900810371618413
2011-05-27,15,636193.24,711912.1994199911,4.900810371618413
2011-06-03,15,695396.19,663962.4529802671,4.900810371618413
2011-06-10,15,642679.81,601566.7701978276,4.900810371618413
2011-06-17,15,639928.85,618859.4249396103,4.900810371618413
2011-06-24,15,656594.95,632822.3831969388,4.900810371618413
2011-07-01,15,674669.16,689114.8955308952,4.900810371618413
2011-07-08,15,635118.48,663027.138611391,4.900810371618413
2011-07-15,15,624114.56,609629.3406762151,4.900810371618413
2011-07-22,15,607475.44,583664.6203733957,4.900810371618413
2011-07-29,15,577511.02,598976.4251941508,4.900810371618413
2011-08-05,15,607961.21,616153.6053835665,4.900810371618413
2011-08-12,15,590836.37,596934.5352430586,4.900810371618413
2011-08-19,15,599488.98,609715.019053807,4.900810371618413
2011-08-26,15,605413.17,626292.720888123,4.900810371618413
2011-09-02,15,649159.68,605978.8949088289,4.900810371618413
2011-09-09,15,607593.51,623831.2402716532,4.900810371618413
2011-09-16,15,545052.34,560533.5133396952,4.900810371618413
2011-09-23,15,545570.86,518376.21634143806,4.900810371618413
2011-09-30,15,521297.31,544981.644969502,4.900810371618413
2011-10-07,15,579068.88,558798.5070198663,4.900810371618413
2011-10-14,15,537300.94,551208.8639700206,4.900810371618413
2011-10-21,15,603318.89,565598.5735783316,4.900810371618413
2011-10-28,15,589842.69,552483.2859661623,4.900810371618413
2011-11-04,15,615121.78,577508.152712462,4.900810371618413
2011-11-11,15,618949.82,587425.7072558342,4.900810371618413
2011-11-18,15,597856.51,566547.4363561562,4.900810371618413
2011-11-25,15,1066478.1,1072283.3274751254,4.900810371618413
2011-12-02,15,699028.66,711019.4458208013,4.900810371618413
2011-12-09,15,764565.55,804195.5466097425,4.900810371618413
2011-12-16,15,870415.49,933356.9767796007,4.900810371618413
2011-12-23,15,1182691.87,1317363.281115197,4.900810371618413
2011-12-30,15,603460.79,484993.05095368274,4.900810371618413
2012-01-06,15,516087.65,481489.7274381456,4.900810371618413
2012-01-13,15,454183.42,460523.0139296034,4.900810371618413
2012-01-20,15,492721.85,454760.4806958067,4.900810371618413
2012-01-27,15,466045.63,462353.87850553537,4.900810371618413
2012-02-03,15,523831.64,545515.3002021351,4.900810371618413
2012-02-10,15,628218.22,568976.7861850682,4.900810371618413
2012-02-17,15,598502.83,627905.2280675235,4.900810371618413
2012-02-24,15,561137.06,536529.2153014328,4.900810371618413
2012-03-02,15,541292.64,555567.4498237704,4.900810371618413
2012-03-09,15,545120.67,510014.9132593186,4.900810371618413
2012-03-16,15,570611.23,528715.6112919183,4.900810371618413
2012-03-23,15,565481.88,523157.44031513203,4.900810371618413
2012-03-30,15,557547.25,535991.6417359612,4.900810371618413
2012-04-06,15,659950.36,583547.4712494035,4.900810371618413
2012-04-13,15,558585.13,599574.9003607791,4.900810371618413
2012-04-20,15,534780.57,656876.7297754894,4.900810371618413
2012-04-27,15,527402.62,537421.541667782,4.900810371618413
2012-05-04,15,577868.38,620374.1673639015,4.900810371618413
2012-05-11,15,579539.95,608045.2111390964,4.900810371618413
2012-05-18,15,600050.98,576889.6998967314,4.900810371618413
2012-05-25,15,693780.42,622003.9607809669,4.900810371618413
2012-06-01,15,663971.26,676876.078233915,4.900810371618413
2012-06-08,15,611390.67,614762.1548065328,4.900810371618413
2012-06-15,15,636737.65,628079.8576616662,4.900810371618413
2012-06-22,15,687085.6,645358.9419011571,4.900810371618413
2012-06-29,15,624099.48,650340.9048695604,4.900810371618413
2012-07-06,15,678024.75,614580.7596370955,4.900810371618413
2012-07-13,15,591335.5,607289.9555714631,4.900810371618413
2012-07-20,15,592369.22,583978.8962242915,4.900810371618413
2012-07-27,15,571190.83,564947.5605044774,4.900810371618413
2012-08-03,15,590739.62,595842.5783129234,4.900810371618413
2012-08-10,15,590453.63,587111.3737090424,4.900810371618413
2012-08-17,15,579738.2,600286.5017728517,4.900810371618413
2012-08-24,15,606210.77,606114.1608199133,4.900810371618413
2012-08-31,15,610185.32,658161.9422607863,4.900810371618413
2012-09-07,15,587259.82,614531.380348238,4.900810371618413
2012-09-14,15,527509.76,552372.6570649508,4.900810371618413
2012-09-21,15,533161.64,557038.8359841555,4.900810371618413
2012-09-28,15,553901.97,523353.1128041006,4.900810371618413
2012-10-05,15,573498.64,578608.6753188419,4.900810371618413
2012-10-12,15,551799.63,517721.3789818715,4.900810371618413
2012-10-19,15,555652.77,596667.3962043044,4.900810371618413
2012-10-26,15,558473.6,586880.2503658963,4.900810371618413
2011-02-11,16,466806.89,497538.9085197054,5.189805334178895
2011-02-18,16,491179.79,472209.22681340796,5.189805334178895
2011-02-25,16,475201.64,466113.3281374817,5.189805334178895
2011-03-04,16,484829.07,474300.3449254249,5.189805334178895
2011-03-11,16,457504.35,484432.5990348234,5.189805334178895
2011-03-18,16,497373.49,516564.92490375595,5.189805334178895
2011-03-25,16,465279.68,476398.3392784075,5.189805334178895
2011-04-01,16,459756.11,485094.57466504164,5.189805334178895
2011-04-08,16,439276.5,398310.71961972007,5.189805334178895
2011-04-15,16,427855.24,441863.16278574854,5.189805334178895
2011-04-22,16,368600.0,367876.89884353086,5.189805334178895
2011-04-29,16,378100.31,383876.5735600688,5.189805334178895
2011-05-06,16,423805.22,398208.21583915263,5.189805334178895
2011-05-13,16,410406.95,422276.335336351,5.189805334178895
2011-05-20,16,435397.19,440163.1703545174,5.189805334178895
2011-05-27,16,444718.68,475788.9807566659,5.189805334178895
2011-06-03,16,531080.31,484933.4203543479,5.189805334178895
2011-06-10,16,600952.06,544235.8886143888,5.189805334178895
2011-06-17,16,581546.23,611349.3748405726,5.189805334178895
2011-06-24,16,569105.03,578552.6884283659,5.189805334178895
2011-07-01,16,608737.56,639010.2735231507,5.189805334178895
2011-07-08,16,634634.66,614106.9995125027,5.189805334178895
2011-07-15,16,586841.77,603459.0476727368,5.189805334178895
2011-07-22,16,581758.22,586689.5301606011,5.189805334178895
2011-07-29,16,582381.95,557093.4702565484,5.189805334178895
2011-08-05,16,592981.33,605158.9426645372,5.189805334178895
2011-08-12,16,563884.47,554090.8049213204,5.189805334178895
2011-08-19,16,554630.42,542148.7007281784,5.189805334178895
2011-08-26,16,557312.01,609281.2289278822,5.189805334178895
2011-09-02,16,580805.33,521411.1367286208,5.189805334178895
2011-09-09,16,574622.56,571664.4164047319,5.189805334178895
2011-09-16,16,539081.09,557240.683024815,5.189805334178895
2011-09-23,16,504856.97,525040.2400458461,5.189805334178895
2011-09-30,16,450075.31,481519.59903107886,5.189805334178895
2011-10-07,16,482926.93,444773.66288671567,5.189805334178895
2011-10-14,16,498241.06,490278.72898848937,5.189805334178895
2011-10-21,16,560104.16,587995.8802715914,5.189805334178895
2011-10-28,16,505918.21,517792.6517584907,5.189805334178895
2011-11-04,16,511059.95,450663.76753290975,5.189805334178895
2011-11-11,16,513181.31,516554.5239253382,5.189805334178895
2011-11-18,16,480353.64,521990.5632430978,5.189805334178895
2011-11-25,16,712422.4,669176.6354994241,5.189805334178895
2011-12-02,16,530492.84,572749.2957776177,5.189805334178895
2011-12-09,16,574798.86,572481.8027755519,5.189805334178895
2011-12-16,16,679481.9,657314.3298416316,5.189805334178895
2011-12-23,16,950691.96,1017944.4442847795,5.189805334178895
2011-12-30,16,665861.06,542188.2459682319,5.189805334178895
2012-01-06,16,564538.07,616495.0599840505,5.189805334178895
2012-01-13,16,508520.09,456296.7123916457,5.189805334178895
2012-01-20,16,474389.75,497844.2118335261,5.189805334178895
2012-01-27,16,453979.19,462932.3139432444,5.189805334178895
2012-02-03,16,475905.1,532150.8417797469,5.189805334178895
2012-02-10,16,473766.97,461743.53575818625,5.189805334178895
2012-02-17,16,494069.49,493250.1841366125,5.189805334178895
2012-02-24,16,495720.3,473805.2656594169,5.189805334178895
2012-03-02,16,464189.09,497603.55545557383,5.189805334178895
2012-03-09,16,495951.66,440782.60492088355,5.189805334178895
2012-03-16,16,520850.71,537485.0052713619,5.189805334178895
2012-03-23,16,493503.89,492415.70221454324,5.189805334178895
2012-03-30,16,485095.41,444589.01384466235,5.189805334178895
2012-04-06,16,502662.07,459525.33207838266,5.189805334178895
2012-04-13,16,450756.71,489522.63804952236,5.189805334178895
2012-04-20,16,436221.26,385612.51838752534,5.189805334178895
2012-04-27,16,398445.15,454976.3558170887,5.189805334178895
2012-05-04,16,426959.62,436214.2247931667,5.189805334178895
2012-05-11,16,479855.0,410447.0022061893,5.189805334178895
2012-05-18,16,493506.47,503058.4472519964,5.189805334178895
2012-05-25,16,518045.09,501989.98255886097,5.189805334178895
2012-06-01,16,532311.93,596715.2211469783,5.189805334178895
2012-06-08,16,603618.89,602887.7990069494,5.189805334178895
2012-06-15,16,570045.79,582080.2759710634,5.189805334178895
2012-06-22,16,581745.72,562421.1258499265,5.189805334178895
2012-06-29,16,570162.28,618961.4255066833,5.189805334178895
2012-07-06,16,641763.53,608070.4864299608,5.189805334178895
2012-07-13,16,569005.06,591827.428920909,5.189805334178895
2012-07-20,16,565297.54,561063.8138188716,5.189805334178895
2012-07-27,16,539337.87,562690.0107497985,5.189805334178895
2012-08-03,16,584000.71,549961.5918449137,5.189805334178895
2012-08-10,16,554036.84,551390.7686297271,5.189805334178895
2012-08-17,16,521896.6,537342.1608590877,5.189805334178895
2012-08-24,16,551152.15,525233.1924746635,5.189805334178895
2012-08-31,16,551837.31,574596.1216729264,5.189805334178895
2012-09-07,16,537138.58,545406.3211981081,5.189805334178895
2012-09-14,16,526525.16,500669.0909207822,5.189805334178895
2012-09-21,16,509942.56,493684.6428660812,5.189805334178895
2012-09-28,16,469607.73,447080.47963330697,5.189805334178895
2012-10-05,16,471281.68,522600.305732169,5.189805334178895
2012-10-12,16,491817.19,486159.92276516435,5.189805334178895
2012-10-19,16,577198.97,545890.6982099003,5.189805334178895
2012-10-26,16,475770.14,523596.96848139795,5.189805334178895
2011-02-11,17,813211.46,845622.5482015681,3.284590671267003
2011-02-18,17,860962.91,813939.1119479374,3.284590671267003
2011-02-25,17,767256.53,773735.3342718908,3.284590671267003
2011-03-04,17,816138.33,784405.6560541095,3.284590671267003
2011-03-11,17,779602.36,779994.2039546195,3.284590671267003
2011-03-18,17,778436.81,767036.2224868655,3.284590671267003
2011-03-25,17,781267.76,811495.8840726203,3.284590671267003
2011-04-01,17,795859.23,876094.4405234719,3.284590671267003
2011-04-08,17,811855.72,803204.348645,3.284590671267003
2011-04-15,17,825283.43,777943.6472324905,3.284590671267003
2011-04-22,17,1060770.11,993690.4554870928,3.284590671267003
2011-04-29,17,806979.15,834997.4008185959,3.284590671267003
2011-05-06,17,882132.28,885407.9895535978,3.284590671267003
2011-05-13,17,870625.49,852875.763605334,3.284590671267003
2011-05-20,17,844443.35,859123.8262787379,3.284590671267003
2011-05-27,17,892056.64,911961.2897489454,3.284590671267003
2011-06-03,17,895020.48,906010.7544204416,3.284590671267003
2011-06-10,17,881190.46,876610.6503774544,3.284590671267003
2011-06-17,17,894686.67,915657.18720078,3.284590671267003
2011-06-24,17,920719.98,928187.5770818258,3.284590671267003
2011-07-01,17,940554.34,997668.8676606771,3.284590671267003
2011-07-08,17,915064.22,890853.3065773803,3.284590671267003
2011-07-15,17,902727.76,922613.8218004688,3.284590671267003
2011-07-22,17,899044.34,937263.6980772131,3.284590671267003
2011-07-29,17,861894.77,875642.5118199821,3.284590671267003
2011-08-05,17,866184.92,832932.7022542537,3.284590671267003
2011-08-12,17,800819.79,805420.3912878945,3.284590671267003
2011-08-19,17,797523.04,832371.3324773755,3.284590671267003
2011-08-26,17,837390.79,861177.5772196079,3.284590671267003
2011-09-02,17,847380.07,900035.4068094287,3.284590671267003
2011-09-09,17,1161900.18,1257991.848990808,3.284590671267003
2011-09-16,17,1051116.95,924730.3608300867,3.284590671267003
2011-09-23,17,895535.31,900797.1959071697,3.284590671267003
2011-09-30,17,868191.05,888235.4850428668,3.284590671267003
2011-10-07,17,918006.9,885289.9728828116,3.284590671267003
2011-10-14,17,884042.63,902959.3909430708,3.284590671267003
2011-10-21,17,877380.22,877150.1849734911,3.284590671267003
2011-10-28,17,936508.43,927000.2360283213,3.284590671267003
2011-11-04,17,927657.63,873081.7174362196,3.284590671267003
2011-11-11,17,914759.2,904615.2022954172,3.284590671267003
2011-11-18,17,877724.31,838820.1409512648,3.284590671267003
2011-11-25,17,1225700.28,1086107.3219098852,3.284590671267003
2011-12-02,17,945267.68,993251.0981479558,3.284590671267003
2011-12-09,17,976522.93,1003806.2516663831,3.284590671267003
2011-12-16,17,1067754.06,1106272.1411277258,3.284590671267003
2011-12-23,17,1289156.9,1363147.4680847067,3.284590671267003
2011-12-30,17,777207.3,711339.7278859584,3.284590671267003
2012-01-06,17,1198104.22,1188135.8843943859,3.284590671267003
2012-01-13,17,873576.96,838943.0609347346,3.284590671267003
2012-01-20,17,809272.65,830705.8533091763,3.284590671267003
2012-01-27,17,769522.33,819582.5534900272,3.284590671267003
2012-02-03,17,864852.85,907627.2496290582,3.284590671267003
2012-02-10,17,880165.7,894694.035274723,3.284590671267003
2012-02-17,17,927084.65,933827.8209188862,3.284590671267003
2012-02-24,17,843864.43,842628.2361218398,3.284590671267003
2012-03-02,17,856178.47,885937.721332188,3.284590671267003
2012-03-09,17,860224.98,844447.5926189484,3.284590671267003
2012-03-16,17,853136.46,853914.8849511065,3.284590671267003
2012-03-23,17,851762.28,845489.7085184357,3.284590671267003
2012-03-30,17,872469.03,858817.6257894025,3.284590671267003
2012-04-06,17,986922.62,877926.0530657462,3.284590671267003
2012-04-13,17,877055.32,894913.3792114172,3.284590671267003
2012-04-20,17,1119979.98,1128232.0527136638,3.284590671267003
2012-04-27,17,925916.65,893706.317507005,3.284590671267003
2012-05-04,17,930121.14,947684.9146022854,3.284590671267003
